,Date,ID,url,username,source,location,tweet,num_of_likes,num_of_retweet
1448,2023-02-20 05:15:52+00:00,1627537497462026240,https://twitter.com/ssQueenofWest/status/1627537497462026240,ssQueenofWest,Twitter for Android,"Canadian, and Proud of it!","Conrad Black? Disgraced Canadian who fled to the UK after nearly being jailed here who was imprisoned in the United States for mail fraud, obstruction of justice, &amp; was only got out in 2019 after a pardon by guess who? Donald Trump. You sure know how to pick your supporters! 😅😅",0,0
1449,2023-02-20 05:15:36+00:00,1627537431485448192,https://twitter.com/LiddleSavages/status/1627537431485448192,LiddleSavages,Twitter for iPhone,Pressing you against the pages,"What the Ronny Jackson Debacle Reveals About Donald Trump ( ex- Disgraced President Trump) and the “Swamp.” 

https://t.co/szivHwh7DB",2,0
1450,2023-02-20 05:15:26+00:00,1627537390301765633,https://twitter.com/halllisa411/status/1627537390301765633,halllisa411,Twitter Web App,,@atensnut God bless Donald Trump!,0,0
1451,2023-02-20 05:15:25+00:00,1627537383456653315,https://twitter.com/NotThatCookie/status/1627537383456653315,NotThatCookie,Twitter for iPhone,,@DSzymborski How funny…even a computer using only facts and logic illustrates Donald Trump as the most ridiculous of them all,0,0
1452,2023-02-20 05:15:06+00:00,1627537303748096000,https://twitter.com/TsaoLeon/status/1627537303748096000,TsaoLeon,Twitter Web App,,"AI Donald Trump, AI Dr Disrespect &amp; AI Destiny Best Moments - The Athene... https://t.co/dLc25v2daw via @YouTube 
This is hilarious.",0,0
1453,2023-02-20 05:15:03+00:00,1627537291253268481,https://twitter.com/BIGREDWAVE24/status/1627537291253268481,BIGREDWAVE24,Twitter for iPhone,AZ,Donald Trump does what is right for the country https://t.co/8SRBLBN61I via @YouTube,0,0
1454,2023-02-20 05:15:00+00:00,1627537279185985538,https://twitter.com/VoiceMaga/status/1627537279185985538,VoiceMaga,TweetDeck,,"Former President Donald Trump’s Investigations Would Disappear Soon

https://t.co/S9D1WXcxbC",0,0
1455,2023-02-20 05:14:50+00:00,1627537237863813121,https://twitter.com/RaiderAttack01/status/1627537237863813121,RaiderAttack01,Twitter for iPhone,"Massachusetts,🇹🇹🇺🇸✌🏽&❤️ ",@ArtsyFish007 Donald Trump looks the same! https://t.co/FuBn12i7Li,1,0
1456,2023-02-20 05:14:43+00:00,1627537209623715840,https://twitter.com/DanielJmystery/status/1627537209623715840,DanielJmystery,Twitter for Android,California Republic ,Donald Trump can sell ice cubes to Eskimos.,0,0
1457,2023-02-20 05:14:40+00:00,1627537196935938048,https://twitter.com/MZarogoza/status/1627537196935938048,MZarogoza,Twitter for Android,United States,"SCOTUS Decides to Reconsider Case That Could Remove Joe Biden from Office and Reinstate Donald Trump
https://t.co/9HsuC8o3o1",0,0
1458,2023-02-20 05:14:20+00:00,1627537113343492096,https://twitter.com/Virgini59895480/status/1627537113343492096,Virgini59895480,Twitter for Android,"Lawrenceburg, TN","@EdKrassen President Donald Trump tosses a roll of paper towels into a crowd as he visits those affected by Hurricane Maria at Calvary Chapel in San Juan, Puerto Rico on Oct. 3.Mandel Ngan / AFP -",0,0
1459,2023-02-20 05:14:10+00:00,1627537071022698497,https://twitter.com/themagacancer/status/1627537071022698497,themagacancer,MagaCancer,,"Trump absent as Iowa 2024 GOP caucus train begins to roll
https://t.co/NzyoILcVls #trumpcrimefamily #donaldtrump #trump",1,1
1460,2023-02-20 05:13:59+00:00,1627537022985334785,https://twitter.com/thomasdfournier/status/1627537022985334785,thomasdfournier,Twitter for Android,Canada,@EndWokeness Holy fucking shit. I can't believe Don Lemon used to be an alt-right wing MAGA Donald Trump supporter 🤣🤣🤣🤣😖🤣😖,0,0
1461,2023-02-20 05:13:32+00:00,1627536913115537408,https://twitter.com/NormanHauser/status/1627536913115537408,NormanHauser,Twitter Web App,,"@mojo_roboto @AnnCoulter Because Donald Trump=AMERICA FIRST.
THE DUDE DID NOT EVEN TAKE THE PAYCHECK FOR HIS WORK AS PRESIDENT YOU XOCKSOCKING SCHMUCK",0,0
1462,2023-02-20 05:13:28+00:00,1627536895952445440,https://twitter.com/diorjams/status/1627536895952445440,diorjams,Twitter for iPhone,gay,@legotylerdurden same. i saw ur donald trump tweet. halarious😭,1,0
1463,2023-02-20 05:13:19+00:00,1627536857960681472,https://twitter.com/WilliaminCA/status/1627536857960681472,WilliaminCA,Twitter Web App,"California, USA","I do remember Donald Trump from the 2016 campaign. He’s attacks used to be smarter, wittier and have some policy behind them. Now it’s old man yells at a cloud",0,0
1464,2023-02-20 05:13:10+00:00,1627536819255488512,https://twitter.com/MarcusMMAinNY/status/1627536819255488512,MarcusMMAinNY,Twitter Web App,,"@IsaacLatterell @elonmusk Elon Musk being on equal footing with Donald Trump and Kim Jong-Un. 

Sounds right.",0,0
1465,2023-02-20 05:13:03+00:00,1627536791741022210,https://twitter.com/iWeStayUnited/status/1627536791741022210,iWeStayUnited,"Cheap Bots, Done Quick!",,"""Our true mankind is humanity'' - Herbert George Wells the Profiling Muslims from coming to America is common sense - Donald Trump",0,0
1466,2023-02-20 05:12:55+00:00,1627536755070062593,https://twitter.com/randomtrump1/status/1627536755070062593,randomtrump1,Random Trump,,Random Trump https://t.co/fGWAfOiqkB - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/xlybSAf7ww,0,0
1467,2023-02-20 05:12:54+00:00,1627536753379909632,https://twitter.com/ssQueenofWest/status/1627536753379909632,ssQueenofWest,Twitter for Android,"Canadian, and Proud of it!","@PierrePoilievre Conrad Black? Disgraced Canadian who fled to the UK after nearly being jailed here who was imprisoned in the United States for mail fraud, obstruction of justice, &amp; was only got out in 2019 after a pardon by guess who? Donald Trump. You sure know how to pick your supporters! 😅😅",2,0
1468,2023-02-20 05:12:30+00:00,1627536650564927488,https://twitter.com/WilsonC57102397/status/1627536650564927488,WilsonC57102397,Twitter for iPhone,"Las Vegas, NV","@LiddleSavages @DianaPlant5 Traitors to the USA 

1. Donald Trump 
2. Benedict Arnold",0,1
1469,2023-02-20 05:12:11+00:00,1627536573158785025,https://twitter.com/businessupturn/status/1627536573158785025,businessupturn,Business Upturn,Mumbai,"ChatGPT lists Elon Musk, Donald Trump, Putin as ‘controversial’ public figure
#BorisJohnson #ChatGPT #ElonMusk
https://t.co/Puke4y0nyC",0,0
1470,2023-02-20 05:12:03+00:00,1627536537557651456,https://twitter.com/Mary_Cathryn610/status/1627536537557651456,Mary_Cathryn610,Twitter for Android,"Ohio, USA","Just saw a tweet saying ""donald trump is God in the flesh"".  🤯🤯🤯🤯 I really canNOT. Ffs!",7,0
1471,2023-02-20 05:11:07+00:00,1627536302777454592,https://twitter.com/moltenHotTakes/status/1627536302777454592,moltenHotTakes,"Cheap Bots, Done Quick!",,HOT TAKE: Donald Trump looks like a mynah bird that never learned how to read #HotTake,0,0
1472,2023-02-20 05:10:46+00:00,1627536214721961985,https://twitter.com/Gollumwasmisun1/status/1627536214721961985,Gollumwasmisun1,Twitter Web App,Misty Mountain Lake,@UberFacts Donald Trump,0,0
1473,2023-02-20 05:10:38+00:00,1627536183252115463,https://twitter.com/OGCrimsonJester/status/1627536183252115463,OGCrimsonJester,Twitter for Android,"Kansas, USA","@Rhymingoz @iswdopn @ACTBrigitte I have actually. 
It's amazing that this sort of thing gets brought up. 
There are a LOT of reasons to dislike Donald Trump
We don't need to make things up. 
He hired really bad people
He bombed civilians (like many POTUS)
He mostly talked like a wrestling heel
List goes on",0,0
1474,2023-02-20 05:10:31+00:00,1627536150649876483,https://twitter.com/Paulintoronto47/status/1627536150649876483,Paulintoronto47,Twitter for iPhone,"Toronto, Ontario",@debilynnn58 @2a4aReason And I just bet that you love Donald Trump as president. He just did a bang up job now didn’t he. https://t.co/dQsivNYIHN,0,0
1475,2023-02-20 05:09:50+00:00,1627535981959168000,https://twitter.com/IranDailyWeb/status/1627535981959168000,IranDailyWeb,Twitter Web App,Iran,#Iran FM told #EU foreign policy chief in a phone call that the attitudes of the bloc toward Tehran in recent months have been the continuation of the ineffective policies of former US President Donald Trump. https://t.co/VizjnPZe1E,1,0
1476,2023-02-20 05:09:49+00:00,1627535975315275776,https://twitter.com/roomof13doors/status/1627535975315275776,roomof13doors,Twitter Web App,"New York, USA","@CobraKeiser @liberal_jamie LOL  you think quoting a thing out of context somehow proves anything at all, much less something you said?
It doesn't.
Hillary Clinton would have made a great AG for indicting Donald Trump for his crimes.",0,0
1477,2023-02-20 05:09:44+00:00,1627535956697030661,https://twitter.com/kabulykos/status/1627535956697030661,kabulykos,Twitter for Android,"San Francisco, CA, US","@otherguyfromwha @GWfashionista @JStein_WaPo @chrislhayes Half the surplus of that beast has been going to Eastern Europe the last 10 months. But I suppose hating Donald Trump and Ukraine is something someone, somewhere would find themselves doing, sure.

https://t.co/cHuhaZ9a0J",0,0
1478,2023-02-20 05:09:26+00:00,1627535880448790529,https://twitter.com/DavidRi15087435/status/1627535880448790529,DavidRi15087435,Twitter for iPhone,,@JenGriffinFNC What took them so long. Thank Donald Trump for this.,0,0
1479,2023-02-20 05:08:41+00:00,1627535690757013505,https://twitter.com/Drmadeinamerica/status/1627535690757013505,Drmadeinamerica,Twitter for iPhone,,"@UmangMVarma @JohnLeFevre Well, let’s see, Donald Trump runs many businesses with thousands of employees and Joe Biden runs no business with zero employees. You’re being disingenuous.",0,0
1480,2023-02-20 05:08:08+00:00,1627535551178985472,https://twitter.com/DTPORGE/status/1627535551178985472,DTPORGE,Twitter Web App,"Brightwaters, NY","""Former Maryland Gov. Larry Hogan said Sunday that he would consider not running for president in 2024 if his bid would increase former President Donald Trump's chances of winning re-election.""",0,0
1481,2023-02-20 05:07:54+00:00,1627535492622258177,https://twitter.com/randomtrump1/status/1627535492622258177,randomtrump1,Random Trump,,Random Trump https://t.co/Lv6CLZpOSy - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/AR2zweg7lq,0,0
1482,2023-02-20 05:07:47+00:00,1627535463153295360,https://twitter.com/IZMKS44/status/1627535463153295360,IZMKS44,Twitter for iPhone,,"SCOTUS Decides to Reconsider Case That Could Remove Joe Biden from Office and Reinstate Donald Trump | Wild Orchid Media and Education Network, Inc. | NewsBreak Original https://t.co/M3FVMiL2ri",0,0
1483,2023-02-20 05:07:33+00:00,1627535406324490240,https://twitter.com/Zone20Red/status/1627535406324490240,Zone20Red,Twitter Web App,"Northeast, USA","@MadeInTheUSANJ @RepMTG PRESIDENT Donald Trump.

Get it right, doll.",0,0
1484,2023-02-20 05:07:16+00:00,1627535333347971073,https://twitter.com/chr1s_s/status/1627535333347971073,chr1s_s,Twitter Web App,"LA, CA",@LauraLoomer @RepMTG @SpeakerMcCarthy Why did Donald Trump endorse Kevin McCarthy then? You are still blindly worshipping trump even after the fact,1,0
1485,2023-02-20 05:07:02+00:00,1627535275139252226,https://twitter.com/TinyToni543/status/1627535275139252226,TinyToni543,Twitter for iPhone,United States,"@FordFischer How about asking Donald Trump to model with this device. After all, he advocates returning to uncivil forms of torture and punishment like public hangings and such. I doubt he’ll mind sticking his neck out for his beloved base.🤷🏼‍♀️",1,0
1486,2023-02-20 05:06:48+00:00,1627535217677291521,https://twitter.com/mricyyhott/status/1627535217677291521,mricyyhott,Twitter for Android,"Daytona Beach, FL","@JungleRat86 @awakenotsleep @MingHatesSWS Exactly. Donald Trump can scream, ""F you n$@$!"" while signing into law a reparations bill specifically for the descendants of American slaves for all I care.",0,0
1487,2023-02-20 05:06:29+00:00,1627535136844644352,https://twitter.com/JanisSillivan/status/1627535136844644352,JanisSillivan,Twitter Web App,,"Donald Trump and Andrew Jackson: History Repeats Itself https://t.co/VvyPuB41gn 

Not a better article anywhere.",0,0
1488,2023-02-20 05:06:24+00:00,1627535115869118468,https://twitter.com/667waclan/status/1627535115869118468,667waclan,Twitter for iPhone,"Perth, Western Australia","@RepMTG Donald trump literally grifted millions for lawsuits that didn’t pan out, that he knew wouldn’t pan out. Glad you’ve realised",0,0
1489,2023-02-20 05:06:00+00:00,1627535014257647618,https://twitter.com/VoiceMaga/status/1627535014257647618,VoiceMaga,TweetDeck,,"Ted Cruz Has Just Uncovered Donald trump’s Plan for 2024

https://t.co/suATGiCVxb",0,0
1490,2023-02-20 05:05:26+00:00,1627534874428035073,https://twitter.com/dtowers83/status/1627534874428035073,dtowers83,Twitter for Android,Honduras,@eduardomenoni Donald Trump apoyo a un Narco Presidente aquí en Honduras y le valió un comino saber que ocn esa ayuda el tipo Mató miles de personas con tal de No soltar el poder,0,0
1491,2023-02-20 05:05:00+00:00,1627534762821689345,https://twitter.com/VoiceMaga/status/1627534762821689345,VoiceMaga,TweetDeck,,"Former President Donald Trump Is Taken To the Skies

https://t.co/eACnmzRZDs",0,0
1492,2023-02-20 05:04:40+00:00,1627534681276047360,https://twitter.com/AlejooMuniz/status/1627534681276047360,AlejooMuniz,Twitter for Android,,@sindicatodedom4 Igual ahora que me pongo a pensar seríamos un votante promedio de Donald Trump,0,0
1493,2023-02-20 05:04:38+00:00,1627534670379319297,https://twitter.com/AnthonyTuanNgu1/status/1627534670379319297,AnthonyTuanNgu1,Twitter for Android,"Houston , TX","President Biden : If you don't act fiercely and strongly against China ,you will loose your Presidency in 2024 like Donald Trump !  https://t.co/KVktFpbnuh",0,0
1494,2023-02-20 05:04:15+00:00,1627534574384463872,https://twitter.com/BluRegardless/status/1627534574384463872,BluRegardless,Twitter for Android,,"@PeterOvo5 @SuperMosh1990 Aye I don't want to make this political, but Donald Trump made that shit seem like a suggestion. I get he's the president and all but even the people around him flat out said no. So it seems like a choice is all I'm saying",0,0
1495,2023-02-20 05:04:07+00:00,1627534543506018305,https://twitter.com/Ancientnight20/status/1627534543506018305,Ancientnight20,Twitter Web App,Thirdworld Hellscape,@RedOrbFragment Im not joking when I say you can make them look like Donald Trump.,0,0
1496,2023-02-20 05:03:59+00:00,1627534509544550402,https://twitter.com/carson_brite/status/1627534509544550402,carson_brite,Twitter for iPhone,"Florence, AL",I wonder what happened to Donald Trump in the Last of Us canon,2,0
1497,2023-02-20 05:03:31+00:00,1627534388966617092,https://twitter.com/Gerald26608863/status/1627534388966617092,Gerald26608863,Twitter for iPhone,"Uniontown, PA","@RepMTG Wait so are you admitting your base is gullible and the biggest grifter of them all, Donald Trump, is taking after of their gullibility?",1,0
1498,2023-02-20 05:03:09+00:00,1627534297619103745,https://twitter.com/Yosise2013/status/1627534297619103745,Yosise2013,Twitter for iPhone,,Donald Trump: un hueso 'duro de roer' https://t.co/H5iQn3QaPt via @@DLasAmericas,0,0
1499,2023-02-20 05:03:07+00:00,1627534290824093696,https://twitter.com/JohnPaulishak/status/1627534290824093696,JohnPaulishak,Twitter for iPhone,"Aiken, SC",@MayoIsSpicyy What the hell does Donald Trump have to do with the water in Ohio?,0,0
